,ID,gender,car,realty,children_count,income_amount,income_type,education_type,family_status,housing_type,mobile,work_phone,phone,email,occupation_type,family_members,status,age,working_yr
9663,5066850,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,,5.0,0.0,43,13
9664,5066858,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,,5.0,0.0,43,13
9665,5066859,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,1,,5.0,0.0,43,13
9666,5066860,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,27,2
9667,5066866,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,4.0,0.0,27,2
9668,5066867,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,37,4
9669,5066868,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,37,4
9670,5066869,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,37,4
9671,5066873,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,37,4
9672,5066874,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,37,4
9673,5090126,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,37,4
9674,5066884,M,Y,Y,2,85500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,,4.0,0.0,39,8
9675,5066885,M,Y,Y,2,85500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,,4.0,0.0,39,8
9676,5066886,M,Y,Y,2,85500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,,4.0,0.0,39,8
9677,5066889,M,Y,Y,2,85500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,,4.0,0.0,39,8
9678,5066893,M,Y,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Drivers,2.0,0.0,57,2
9679,5066895,F,Y,Y,1,157500.0,Pensioner,Higher education,Married,House / apartment,1,0,0,1,,3.0,0.0,37,-1001
9680,5066898,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2.0,0.0,40,21
9681,5066900,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2.0,0.0,40,21
9682,5066909,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2.0,0.0,30,4
9683,5066910,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2.0,0.0,30,4
9684,5066911,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2.0,0.0,30,4
9685,5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2.0,0.0,30,4
9686,5066918,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2.0,0.0,30,4
9687,5066919,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2.0,0.0,30,4
9688,5066920,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2.0,0.0,30,4
9689,5066923,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2.0,0.0,30,4
9690,5066924,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,1,0,0,0,Laborers,2.0,0.0,30,4
9691,5066925,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Security staff,1.0,0.0,48,4
9692,5066926,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Security staff,1.0,0.0,48,4
9693,5066927,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Security staff,1.0,0.0,48,4
9694,5066928,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Security staff,1.0,0.0,48,4
9695,5066929,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Security staff,1.0,0.0,48,4
9696,5066930,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Security staff,1.0,0.0,48,4
9697,5066931,M,N,Y,0,391500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Security staff,1.0,0.0,48,4
9698,5066935,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,1,0,0,0,Medicine staff,3.0,0.0,39,11
9699,5066936,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,1,0,0,0,Medicine staff,3.0,0.0,39,11
9700,5090152,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,1,0,0,0,Medicine staff,3.0,0.0,39,11
9701,5066939,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
9702,5066940,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
9703,5066941,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
9704,5066942,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
9705,5066949,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
9706,5066956,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,63,-1001
9707,5066960,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,,2.0,0.0,68,-1001
9708,5066963,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,58,-1001
9709,5066965,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9710,5066966,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9711,5066967,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9712,5066968,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9713,5066969,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9714,5066971,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9715,5066974,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9716,5066975,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9717,5066979,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9718,5066980,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Drivers,2.0,0.0,48,1
9719,5066981,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,56,-1001
9720,5066984,M,N,Y,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Laborers,1.0,0.0,49,0
9721,5066988,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Accountants,2.0,0.0,58,4
9722,5066993,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Accountants,2.0,0.0,58,4
9723,5066995,F,Y,Y,0,225000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,0.0,30,1
9724,5066996,F,Y,Y,0,225000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,0.0,30,1
9725,5066997,F,Y,Y,0,225000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,0.0,30,1
9726,5090154,F,Y,Y,0,225000.0,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Sales staff,2.0,0.0,30,1
9727,5067001,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,51,32
9728,5067002,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,51,32
9729,5067003,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,51,32
9730,5067004,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,51,32
9731,5067005,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,51,32
9732,5067015,F,N,Y,0,450000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,,1.0,0.0,57,-1001
9733,5067018,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Laborers,3.0,0.0,46,3
9734,5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Laborers,3.0,0.0,46,3
9735,5067020,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Laborers,3.0,0.0,46,3
9736,5067022,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Laborers,3.0,0.0,46,3
9737,5067023,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Laborers,3.0,0.0,46,3
9738,5067024,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Waiters/barmen staff,3.0,0.0,37,4
9739,5067025,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Waiters/barmen staff,3.0,0.0,37,4
9740,5067026,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Waiters/barmen staff,3.0,0.0,37,4
9741,5067027,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Waiters/barmen staff,3.0,0.0,37,4
9742,5067028,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Waiters/barmen staff,3.0,0.0,37,4
9743,5067032,M,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Drivers,2.0,0.0,54,24
9744,5067033,M,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Drivers,2.0,0.0,54,24
9745,5067035,M,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Drivers,2.0,0.0,54,24
9746,5067039,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3.0,0.0,51,8
9747,5067040,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,60,-1001
9748,5067041,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,60,-1001
9749,5067042,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,0.0,60,-1001
9750,5067045,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2.0,0.0,45,3
9751,5067048,M,Y,Y,2,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,0.0,47,10
9752,5067050,F,Y,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4.0,0.0,29,10
9753,5067054,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Core staff,2.0,0.0,42,8
9754,5067055,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Core staff,2.0,0.0,42,8
9755,5067056,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Core staff,2.0,0.0,42,8
9756,5067057,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Core staff,2.0,0.0,42,8
9757,5067059,F,Y,Y,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,40,12
9758,5067061,F,Y,Y,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,40,12
9759,5067062,F,Y,Y,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,40,12
9760,5067066,F,Y,Y,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,40,12
9761,5067067,F,Y,Y,2,450000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,4.0,0.0,40,12
9762,5067073,F,N,Y,0,171000.0,State servant,Lower secondary,Widow,House / apartment,1,0,1,0,Medicine staff,1.0,0.0,51,7
9763,5067076,F,N,Y,0,171000.0,State servant,Lower secondary,Widow,House / apartment,1,0,1,0,Medicine staff,1.0,0.0,51,7
9764,5067077,F,N,Y,0,171000.0,State servant,Lower secondary,Widow,House / apartment,1,0,1,0,Medicine staff,1.0,0.0,51,7
9765,5067078,M,N,Y,0,148500.0,Pensioner,Incomplete higher,Separated,House / apartment,1,0,1,0,,1.0,0.0,50,-1001
9766,5067085,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Drivers,2.0,0.0,33,7
9767,5067086,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Drivers,2.0,0.0,33,7
9768,5067087,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,37,12
9769,5067088,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,37,12
9770,5067089,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,37,12
9771,5067090,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Laborers,2.0,0.0,37,12
9772,5067092,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2.0,0.0,40,5
9773,5067098,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2.0,0.0,40,5
9774,5067102,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,Sales staff,1.0,0.0,45,12
9775,5067103,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,Sales staff,1.0,0.0,45,12
9776,5067112,F,N,Y,0,180000.0,Pensioner,Higher education,Single / not married,House / apartment,1,0,0,0,,1.0,0.0,64,-1001
9777,5067116,F,N,Y,0,180000.0,Pensioner,Higher education,Single / not married,House / apartment,1,0,0,0,,1.0,0.0,64,-1001
9778,5067117,F,N,Y,0,180000.0,Pensioner,Higher education,Single / not married,House / apartment,1,0,0,0,,1.0,0.0,64,-1001
9779,5067118,F,N,Y,0,180000.0,Pensioner,Higher education,Single / not married,House / apartment,1,0,0,0,,1.0,0.0,64,-1001
9780,5067125,F,Y,Y,4,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,6.0,0.0,37,11
9781,5067127,F,Y,Y,4,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Medicine staff,6.0,0.0,37,11
9782,5067129,M,N,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,1,Laborers,2.0,0.0,53,0
9783,5067132,M,N,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,1,Laborers,2.0,0.0,53,0
9784,5067133,M,N,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,1,Laborers,2.0,0.0,53,0
9785,5067134,M,N,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,1,Laborers,2.0,0.0,53,0
9786,5067142,F,N,N,0,247500.0,Working,Higher education,Single / not married,With parents,1,0,0,1,Sales staff,1.0,0.0,28,5
9787,5067143,F,N,N,0,247500.0,Working,Higher education,Single / not married,With parents,1,0,0,1,Sales staff,1.0,0.0,28,5
9788,5067144,F,N,N,0,247500.0,Working,Higher education,Single / not married,With parents,1,0,0,1,Sales staff,1.0,0.0,28,5
9789,5067145,F,N,N,0,247500.0,Working,Higher education,Single / not married,With parents,1,0,0,1,Sales staff,1.0,0.0,28,5
9790,5067146,M,N,N,2,225000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,,4.0,0.0,38,0
9791,5067147,M,N,N,2,225000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,,4.0,0.0,38,0
9792,5067149,M,N,N,2,225000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,,4.0,0.0,38,0
9793,5067152,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,,1.0,0.0,58,26
9794,5067154,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,,1.0,0.0,58,26
9795,5067155,M,Y,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,Laborers,1.0,0.0,32,10
9796,5067158,M,Y,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,Laborers,1.0,0.0,32,10
9797,5067160,M,Y,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,Laborers,1.0,0.0,32,10
9798,5067161,M,Y,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,Laborers,1.0,0.0,32,10
9799,5067162,M,Y,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,Laborers,1.0,0.0,32,10
9800,5067163,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9801,5067164,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9802,5067165,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9803,5067166,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9804,5067168,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9805,5067169,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9806,5067172,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9807,5067173,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9808,5067175,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9809,5067177,F,N,N,0,122400.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,Medicine staff,2.0,0.0,57,3
9810,5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,31,2
9811,5067183,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,31,2
9812,5067184,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,31,2
9813,5067185,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,31,2
9814,5067187,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,31,2
9815,5067190,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,0,Core staff,2.0,0.0,31,2
9816,5067191,M,Y,Y,0,180000.0,Working,Lower secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,32,6
9817,5067192,M,Y,Y,0,180000.0,Working,Lower secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,32,6
9818,5067193,M,Y,Y,0,180000.0,Working,Lower secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1.0,0.0,32,6
9819,5067194,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9820,5067195,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9821,5067196,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9822,5067197,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9823,5067198,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9824,5067199,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9825,5067201,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9826,5067202,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9827,5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9828,5067205,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9829,5067207,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Drivers,3.0,0.0,34,3
9830,5067209,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,0,,2.0,1.0,62,-1001
9831,5067213,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,26,2
9832,5067214,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,26,2
9833,5067215,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,26,2
9834,5067216,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,26,2
9835,5067217,F,N,Y,1,166500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,,3.0,0.0,33,4
9836,5067218,F,N,Y,1,166500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,,3.0,0.0,33,4
9837,5067219,F,N,Y,1,166500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,,3.0,0.0,33,4
9838,5067222,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9839,5067223,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9840,5067224,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9841,5067225,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9842,5067226,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9843,5067228,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9844,5067232,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9845,5067233,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9846,5067236,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9847,5067237,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9848,5067238,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9849,5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9850,5067243,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9851,5067244,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9852,5067245,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9853,5067246,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9854,5067247,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9855,5067248,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9856,5067249,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,2.0,0.0,46,19
9857,5067253,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,,2.0,0.0,57,-1001
9858,5067255,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,,2.0,0.0,57,-1001
9859,5067256,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,,2.0,0.0,57,-1001
9860,5067257,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,,2.0,0.0,57,-1001
9861,5067258,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,,2.0,0.0,57,-1001
9862,5067259,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,1,,2.0,0.0,57,-1001
9863,5067260,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,54,4
9864,5067261,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,54,4
9865,5067263,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,,2.0,0.0,54,4
